stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
de:08311:30313:0:2,,"Freiburg, Höllentalstraße",,47.977715,7.903531,,,0,Parent30313,,0,
de:08311:30314:0:1,,"Freiburg, Am Hörchersberg",,47.977306,7.907268,,,0,Parent30314,,0,
de:08311:30314:0:2,,"Freiburg, Am Hörchersberg",,47.977154,7.906648,,,0,Parent30314,,0,
de:08311:30315:0:1,,"Freiburg, Löwen",,47.977024,7.910636,,,0,Parent30315,,0,
de:08311:30315:0:2,,"Freiburg, Löwen",,47.977207,7.911023,,,0,Parent30315,,0,
de:08311:30316:0:1,,"Freiburg, Königsberger Straße",,47.97546,7.915254,,,0,Parent30316,,0,
de:08311:30316:0:2,,"Freiburg, Königsberger Straße",,47.975788,7.915478,,,0,Parent30316,,0,
de:08311:30317:0:1,,"Freiburg, Im Schulerdobel",,47.971298,7.910923,,,0,Parent30317,,0,
de:08311:30317:0:2,,"Freiburg, Im Schulerdobel",,47.97086,7.910672,,,0,Parent30317,,0,
de:08311:30318:0:1,,"Freiburg, Peterbergstraße",,47.966454,7.909073,,,0,Parent30318,,0,
de:08311:30318:0:2,,"Freiburg, Peterbergstraße",,47.967098,7.909379,,,0,Parent30318,,0,
de:08311:30319:0:1,,"Freiburg, Kleintalstraße",,47.964779,7.908391,,,0,Parent30319,,0,
de:08311:30319:0:2,,"Freiburg, Kleintalstraße",,47.965092,7.908202,,,0,Parent30319,,0,
de:08311:30320:0:1,,"Freiburg, Am Bannwald",,47.962803,7.909316,,,0,Parent30320,,0,
de:08311:30320:0:2,,"Freiburg, Am Bannwald",,47.962719,7.909271,,,0,Parent30320,,0,
de:08311:30321:0:1,,"Freiburg, Hercherhof",,47.955917,7.912819,,,0,Parent30321,,0,
de:08311:30321:0:2,,"Freiburg, Hercherhof",,47.95591,7.912756,,,0,Parent30321,,0,
de:08311:30322:0:1,,"Freiburg, Molzhofsiedlung",,47.950539,7.912046,,,0,Parent30322,,0,
de:08311:30323:0:2,,"Freiburg, R.-Schneider-Straße",,47.981339,7.901949,,,0,Parent30323,,0,
de:08311:30324:0:2,,"Freiburg, Ebneter Straße",,47.982399,7.898536,,,0,Parent30324,,0,
de:08311:30326:0:1,,"Freiburg, Nepomukbrücke",,47.987335,7.898078,,,0,Parent30326,,0,
de:08311:30326:0:2,,"Freiburg, Nepomukbrücke",,47.987354,7.898249,,,0,Parent30326,,0,
de:08311:30327:0:1,,"Freiburg, Ebnet-Rathaus",,47.986897,7.903791,,,0,Parent30327,,0,
de:08311:30327:0:2,,"Freiburg, Ebnet-Rathaus",,47.986931,7.904986,,,0,Parent30327,,0,
de:08311:30328:0:1,,"Freiburg, Pfarrheim",,47.988304,7.905839,,,0,Parent30328,,0,
de:08311:30328:0:2,,"Freiburg, Pfarrheim",,47.988506,7.906783,,,0,Parent30328,,0,
de:08311:30329:0:1,,"Freiburg, Im Gänderle",,47.989323,7.910915,,,0,Parent30329,,0,
de:08311:30329:0:2,,"Freiburg, Im Gänderle",,47.989319,7.911094,,,0,Parent30329,,0,
de:08311:30330:0:1,,"Freiburg, Langmatten",,47.989548,7.914957,,,0,Parent30330,,0,
de:08311:30331:0:2,,"Freiburg, Zenlinweg",,47.980896,7.904321,,,0,Parent30331,,0,
de:08311:30332:0:1,,"Freiburg, Unteres Grün",,47.984268,7.904959,,,0,Parent30332,,0,
de:08311:30332:0:2,,"Freiburg, Unteres Grün",,47.984489,7.904716,,,0,Parent30332,,0,
de:08311:30333:0:2,,"Freiburg, Butzenhofstraße",,47.951939,7.912289,,,0,Parent30333,,0,
de:08311:30334:0:1,,"Freiburg, Molzhofstraße",,47.9515,7.912801,,,0,Parent30334,,0,
de:08311:30335:0:1,,"Freiburg, Zartener Straße",,47.984936,7.908004,,,0,Parent30335,,0,
de:08311:30335:0:2,,"Freiburg, Zartener Straße",,47.985043,7.908004,,,0,Parent30335,,0,
de:08311:30337:0:1,,"Freiburg, Heinrich-Heine-Str.",,47.986637,7.89585,,,0,Parent30337,,0,
de:08311:30337:0:2,,"Freiburg, Heinrich-Heine-Str.",,47.98642,7.89576,,,0,Parent30337,,0,
de:08311:30388:0:1,,"Freiburg, Junghof",,47.958641,7.911086,,,0,Parent30338,,0,
de:08311:30388:0:2,,"Freiburg, Junghof",,47.958706,7.910986,,,0,Parent30338,,0,
de:08311:30400:0:1,,"Freiburg, Dorfstraße",,47.96455,7.857789,,,0,Parent30400,,0,
de:08311:30400:0:2,,"Freiburg, Dorfstraße",,47.965019,7.857393,,,0,Parent30400,,0,
de:08311:30400:0:4,,"Freiburg, Dorfstraße",,47.964481,7.857995,,,0,Parent30400,,0,
de:08311:30400:0:5,,"Freiburg, Dorfstraße",,47.964352,7.857743,,,0,Parent30400,,0,
de:08311:30400:0:6,,"Freiburg, Dorfstraße",,47.964596,7.857672,,,0,Parent30400,,0,
de:08311:30401:0:1,,"Freiburg, Klosterplatz",,47.965775,7.855974,,,0,Parent30401,,0,
de:08311:30401:0:2,,"Freiburg, Klosterplatz",,47.965775,7.855974,,,0,Parent30401,,0,
de:08311:30402:0:1,,"Freiburg, Wiesenweg",,47.966984,7.852578,,,0,Parent30402,,0,
